,language,position,gender_tuned,income_level,price
59,German,373,female,46445.2491,33
60,German,450,female,3659.031312,12
61,German,179,female,3659.031312,21
62,German,334,female,50137.66278,21
63,German,116,female,15692.50703,24
64,German,138,female,11584.99538,18
65,German,43,female,46445.2491,33
66,German,18,male,5353.244856,27
67,German,132,male,46445.2491,27
68,German,172,male,50137.66278,21
69,German,115,female,81993.72713,24
70,German,462,male,9946.033829,18
71,German,145,female,3659.031312,15
72,German,273,female,46445.2491,21
73,German,99,male,50137.66278,33
74,German,367,female,46445.2491,21
75,German,455,female,40246.88013,24
76,German,47,female,15692.50703,18
77,German,312,male,46445.2491,18
78,German,396,female,50137.66278,27
79,German,15,female,46445.2491,24
80,German,198,female,42330.11754,30
81,German,274,female,8717.186278,18
82,German,158,male,46445.2491,12
83,German,448,female,3659.031312,33
84,German,65,male,46445.2491,21
85,German,331,female,3659.031312,12
86,German,412,female,11584.99538,12
87,German,102,female,46445.2491,21
88,German,281,female,23252.05852,18
89,German,60,male,46445.2491,21
90,German,430,female,7411.836116,18
91,German,202,male,46445.2491,15
92,German,208,male,46445.2491,21
93,German,452,male,46445.2491,30
94,German,266,female,46445.2491,15
95,German,348,female,81993.72713,21
96,German,212,male,9126.561346,12
97,German,242,male,46445.2491,24
98,German,422,female,81993.72713,21
99,German,219,male,46445.2491,18
100,German,464,female,46445.2491,33
101,German,59,male,46445.2491,30
102,German,427,male,11584.99538,12
103,German,205,female,46445.2491,12
104,German,203,female,46445.2491,15
105,German,106,female,81993.72713,39
106,German,280,female,23139.79866,24
107,German,282,male,3019.205829,18
108,German,457,female,11584.99538,24
109,German,289,female,46445.2491,9
110,German,131,female,11584.99538,15
111,German,40,male,46445.2491,33
112,German,298,female,81993.72713,63
113,German,125,female,12919.52964,21
114,German,250,male,46445.2491,21
115,German,46,female,46445.2491,24
116,German,469,male,16731.82151,12
117,German,176,female,46445.2491,18
118,German,194,female,3659.031312,18
119,German,50,female,46445.2491,39
120,German,418,female,15692.50703,21
121,German,476,female,23494.5962,24
122,German,74,female,46445.2491,33
123,German,151,female,6022.216179,21
124,German,186,female,46445.2491,39
125,German,101,female,3659.031312,12
126,German,189,male,50137.66278,18
127,German,209,female,3659.031312,12
128,German,222,female,3659.031312,12
129,German,188,male,46445.2491,24
130,German,342,female,81993.72713,27
131,German,391,female,6663.295293,9
132,German,456,female,46445.2491,21
133,German,363,female,46445.2491,24
134,German,114,male,46445.2491,24
135,German,257,female,6108.510696,12
136,German,370,female,46445.2491,24
137,German,371,female,46445.2491,21
138,German,345,female,46445.2491,15
139,German,347,female,11584.99538,24
140,German,311,female,46445.2491,27
141,German,283,male,29600.37825,21
142,German,357,male,9946.033829,12
143,German,332,male,2099.599048,9
144,German,294,female,46445.2491,24
145,German,133,female,12919.52964,18
146,German,204,male,46445.2491,24
147,German,381,female,46445.2491,12
148,German,80,male,46445.2491,27
149,German,226,female,65297.51751,18
150,German,330,male,46445.2491,21
151,German,169,male,42330.11754,24
152,German,305,female,50137.66278,30
153,German,317,female,8717.186278,18
154,German,181,female,25946.18219,21
155,German,153,female,3659.031312,15
156,German,244,female,7411.836116,9
157,German,207,female,11584.99538,9
158,German,304,female,46445.2491,33
159,German,297,female,46445.2491,24
160,German,89,female,3659.031312,21
161,German,49,female,46445.2491,45
162,German,321,male,50137.66278,18
163,German,322,male,50137.66278,18
164,German,251,female,46445.2491,27
165,German,54,female,46445.2491,12
166,German,156,female,3659.031312,12
167,German,307,male,46445.2491,42
168,German,327,female,46445.2491,21
169,German,170,male,46445.2491,18
170,German,439,male,4697.704576,12
171,German,237,male,3317.453593,21
172,German,70,male,3659.031312,15
173,German,316,female,46445.2491,30
174,German,338,male,29600.37825,21
175,German,126,male,46445.2491,30
176,German,84,male,46445.2491,33
177,German,453,female,46445.2491,33
178,German,120,female,4793.58702,21
179,German,22,female,50137.66278,24
180,German,454,female,46445.2491,18
181,German,263,female,11584.99538,15
182,German,182,male,46445.2491,21
183,German,73,female,11584.99538,24
184,German,410,male,46445.2491,18
185,German,276,female,11584.99538,9
186,German,75,female,6108.510696,18
187,German,192,female,25946.18219,21
188,German,152,female,11584.99538,24
189,German,160,female,3659.031312,15
190,German,313,female,46445.2491,24
191,German,383,female,19582.53598,24
192,German,435,female,11584.99538,18
193,German,475,female,31846.21823,24
194,German,475,female,31846.21823,24
195,German,86,male,46445.2491,36
196,German,159,female,15692.50703,21
197,German,385,female,46445.2491,30
198,German,19,female,46445.2491,18
199,German,147,female,7411.836116,18
200,German,229,male,65297.51751,24
201,German,123,female,3659.031312,21
202,German,369,male,46445.2491,21
203,German,314,female,50137.66278,36
204,German,215,male,81993.72713,12
205,German,394,female,11584.99538,12
206,German,48,male,3659.031312,66
207,German,442,female,5353.244856,6
208,German,216,female,46445.2491,21
209,German,419,female,46445.2491,18
210,German,51,female,50137.66278,15
211,German,384,female,46445.2491,18
212,German,399,male,50137.66278,27
213,German,390,male,50137.66278,24
214,German,163,female,11584.99538,12
215,German,9,female,46445.2491,21
216,German,379,female,46445.2491,24
217,German,72,female,65297.51751,33
218,German,171,female,11584.99538,18
219,German,91,female,46445.2491,18
220,German,239,male,7411.836116,6
221,German,356,female,46445.2491,18
222,German,398,female,3659.031312,12
223,German,140,male,50137.66278,24
224,German,113,male,46445.2491,18
225,German,197,female,46445.2491,51
226,German,468,female,11584.99538,18
227,German,56,male,50137.66278,21
228,German,260,female,8908.934792,12
229,German,39,female,23494.5962,18
230,German,351,female,50137.66278,30
231,German,58,female,46445.2491,33
232,German,28,female,46445.2491,33
233,German,415,female,7411.836116,9
234,German,377,female,50137.66278,30
235,German,187,female,3659.031312,9
236,German,405,female,46445.2491,33
237,German,130,male,4793.58702,12
238,German,42,female,46445.2491,30
239,German,17,female,46445.2491,45
240,German,249,female,46445.2491,18
241,German,174,female,46445.2491,30
242,German,429,male,3019.205829,18
243,German,397,male,46445.2491,24
244,German,35,male,46445.2491,21
245,German,24,female,46445.2491,48
246,German,372,male,46445.2491,30
247,German,346,female,46445.2491,21
248,German,121,male,50137.66278,21
249,German,211,female,19582.53598,18
250,German,432,female,7411.836116,9
251,German,100,female,23494.5962,18
252,German,436,female,50137.66278,30
253,German,253,female,46445.2491,12
254,German,27,male,46445.2491,39
255,German,310,female,50137.66278,18
256,German,336,female,14936.10055,21
257,German,434,female,3659.031312,24
258,German,395,female,46445.2491,12
259,German,12,female,9126.561346,18
260,German,360,male,46445.2491,18
261,German,185,female,11584.99538,12
262,German,105,male,46445.2491,21
263,German,267,male,65297.51751,24
264,German,224,male,46445.2491,15
265,German,63,male,46445.2491,21
266,German,408,female,7411.836116,15
267,German,291,female,7411.836116,18
268,German,293,female,46445.2491,12
269,German,157,male,3659.031312,9
270,German,343,female,46445.2491,21
271,German,401,female,46445.2491,18
272,German,41,female,46445.2491,27
273,German,387,female,7411.836116,21
274,German,339,female,50137.66278,27
275,German,318,male,46445.2491,24
276,German,154,male,11584.99538,12
277,German,66,female,46445.2491,30
278,German,437,male,81993.72713,33
279,German,245,male,33228.23668,18
280,German,104,female,65297.51751,24
281,German,292,male,46445.2491,33
282,German,190,female,65297.51751,18
283,German,57,male,3019.205829,21
284,German,38,female,46445.2491,30
285,German,107,male,8908.934792,12
286,German,246,male,46445.2491,21
287,German,196,male,46445.2491,24
288,German,165,female,15692.50703,33
289,German,193,female,46445.2491,24
290,German,386,female,46445.2491,36
291,German,271,male,46445.2491,21
292,German,300,female,46445.2491,21
293,German,424,female,46445.2491,15
294,German,210,female,3659.031312,30
295,German,109,male,6966.635411,18
296,German,324,male,46445.2491,18
297,German,200,male,46445.2491,21
298,German,393,female,46445.2491,21
299,German,465,male,46445.2491,51
300,German,254,male,46445.2491,18
301,German,155,male,46445.2491,12
302,German,81,male,46445.2491,21
303,German,53,female,6001.400814,21
304,German,8,female,46445.2491,21
305,German,44,female,6663.295293,9
306,German,148,female,6022.216179,21
307,German,240,female,46445.2491,12
308,German,420,male,81993.72713,27
309,German,137,female,11584.99538,15
310,German,443,female,65297.51751,42
311,German,180,female,46445.2491,18
312,German,389,female,46445.2491,15
313,German,93,female,11584.99538,39
314,German,3,female,46445.2491,9
315,German,376,female,46445.2491,30
316,German,161,female,7411.836116,21
317,German,256,female,50137.66278,18
318,German,37,male,46445.2491,30
319,German,241,male,6108.510696,9
320,German,55,male,46445.2491,12
321,German,110,female,46445.2491,18
322,German,353,female,46445.2491,39
323,German,103,female,11584.99538,18
324,German,5,male,46445.2491,9
325,German,16,female,46445.2491,33
326,German,303,female,46445.2491,12
327,German,278,male,6108.510696,15
328,German,364,female,14936.10055,18
329,German,301,female,46445.2491,18
330,German,270,male,2099.599048,12
331,German,388,male,6001.400814,9
332,German,265,female,46445.2491,18
333,German,446,male,46445.2491,21
334,German,14,female,81993.72713,33
335,German,112,male,81993.72713,18
336,German,374,female,46445.2491,21
337,German,417,female,7411.836116,9
338,German,466,female,10261.67925,9
339,German,247,female,11584.99538,12
340,German,71,male,46445.2491,21
341,German,7,female,46445.2491,21
342,German,333,male,46445.2491,21
343,German,214,female,16731.82151,18
344,German,1,female,81993.72713,45
345,German,178,female,2099.599048,9
346,German,4,female,46445.2491,21
347,German,425,male,7411.836116,18
348,German,264,female,12919.52964,27
349,German,414,female,33228.23668,21
350,German,440,male,46445.2491,27
351,German,409,male,46420.66377,27
352,German,227,female,19266.2755,36
353,German,341,female,3659.031312,18
354,German,402,male,46445.2491,18
355,German,421,male,46445.2491,24
356,German,459,male,46445.2491,24
357,German,62,female,46445.2491,18
358,German,447,male,42330.11754,21
359,German,13,female,46445.2491,39
360,German,358,female,46445.2491,12
361,German,423,female,46445.2491,12
362,German,329,male,46445.2491,24
363,German,461,female,11584.99538,9
364,German,94,female,46445.2491,21
365,German,411,female,11584.99538,18
366,German,284,male,9126.561346,12
367,German,118,female,3659.031312,12
368,German,477,male,46445.2491,12
369,German,350,female,46445.2491,21
370,German,11,male,46445.2491,33
371,German,96,male,50137.66278,15
372,German,85,female,46445.2491,33
373,German,217,male,2099.599048,9
374,German,378,male,46445.2491,24
375,German,299,female,46445.2491,18
376,German,406,female,46445.2491,21
377,German,129,female,46445.2491,24
378,German,286,female,3659.031312,9
379,German,306,male,46445.2491,42
380,German,258,male,11584.99538,12
381,German,441,female,9126.561346,18
382,German,127,female,46445.2491,21
383,German,25,male,46445.2491,33
384,German,149,male,6108.510696,21
385,German,428,female,50137.66278,33
386,German,218,female,46445.2491,18
387,German,139,male,46445.2491,18
388,German,67,male,46445.2491,24
389,German,10,female,81993.72713,30
390,German,302,female,46445.2491,45
391,German,269,male,46445.2491,42
392,German,344,female,15692.50703,24
393,German,199,female,3659.031312,12
394,German,400,female,3659.031312,21
395,German,183,male,46445.2491,12
396,German,238,female,46445.2491,21
397,German,142,female,11584.99538,12
398,German,168,female,46445.2491,30
399,German,460,female,8717.186278,18
400,German,451,male,9828.148515,21
401,German,380,female,46445.2491,30
402,German,79,male,46445.2491,39
403,German,262,female,4697.704576,12
404,German,444,female,7583.694722,12
405,German,431,female,6663.295293,9
406,German,285,female,46445.2491,21
407,German,413,female,46445.2491,12
408,German,117,male,15692.50703,21
409,German,88,male,46445.2491,30
410,German,458,female,11584.99538,12
411,German,201,female,46445.2491,21
412,German,98,male,46445.2491,24
413,German,328,male,46445.2491,24
414,German,463,male,46445.2491,21
415,German,124,female,50137.66278,63
416,German,320,female,81993.72713,24
417,German,337,female,46445.2491,18
418,German,232,male,46445.2491,18
419,German,30,male,46445.2491,39
420,German,195,female,6001.400814,18
421,German,235,female,6428.676206,24
422,German,141,male,46445.2491,21
423,German,255,female,46445.2491,18
424,German,34,female,14936.10055,30
425,German,173,male,46445.2491,42
426,German,82,male,46445.2491,27
427,German,175,female,16731.82151,18
428,German,162,female,50137.66278,18
429,German,23,female,46445.2491,30
430,German,225,female,46445.2491,9
431,German,288,female,6001.400814,12
432,German,95,male,46445.2491,30
433,German,355,female,7411.836116,24
434,German,111,male,46445.2491,21
435,German,191,female,46445.2491,21
436,German,135,female,9126.561346,12
437,German,467,male,42330.11754,12
438,German,220,female,81993.72713,21
439,German,362,male,81993.72713,21
440,German,426,male,46445.2491,24
441,German,29,female,46445.2491,24
442,German,326,female,46445.2491,21
443,German,382,female,46445.2491,12
444,German,236,female,3659.031312,30
445,German,167,male,6428.676206,12
446,German,136,female,8908.934792,9
447,German,6,female,46445.2491,21
448,German,352,female,81993.72713,30
449,German,33,female,46445.2491,27
450,German,366,female,46445.2491,30
451,German,233,female,46445.2491,18
452,German,97,female,3659.031312,12
453,German,83,male,46445.2491,30
454,German,296,female,46445.2491,12
455,German,184,male,3659.031312,18
456,German,230,female,65297.51751,18
457,German,228,male,46445.2491,24
458,German,445,male,33228.23668,21
459,German,252,male,46445.2491,12
460,German,392,female,46445.2491,27
461,German,32,female,46445.2491,39
462,German,21,female,46445.2491,42
463,German,470,female,14936.10055,12
464,German,31,female,46445.2491,33
465,German,433,male,46445.2491,12
466,German,76,female,46445.2491,21
467,German,177,female,4793.58702,21
468,German,375,female,46445.2491,24
469,German,277,male,46445.2491,21
470,German,295,female,46445.2491,18
471,German,52,female,1284.702041,18
472,German,69,male,5353.244856,12
473,German,268,female,3659.031312,12
474,German,335,female,46445.2491,33
475,German,92,female,46445.2491,21
476,German,45,male,46445.2491,36
477,German,315,female,50137.66278,18
478,German,61,male,46445.2491,36
479,German,213,female,46445.2491,27
480,German,368,female,46445.2491,33
481,German,128,female,50137.66278,33
482,German,287,male,23252.05852,12
483,German,473,female,3659.031312,9
484,German,275,male,46445.2491,21
485,German,231,female,50137.66278,24
486,German,64,female,81993.72713,18
487,German,261,female,50137.66278,21
488,German,359,female,46445.2491,45
489,German,146,male,46445.2491,33
490,German,354,female,50137.66278,24
491,German,78,female,46445.2491,24
492,German,2,male,46445.2491,21
493,German,77,male,46445.2491,24
494,German,438,female,2099.599048,9
495,German,472,female,6977.695784,12
496,German,259,female,46445.2491,24
497,German,243,male,46445.2491,18
498,German,144,male,42084.35337,12
499,German,143,male,11584.99538,9
500,German,323,male,81993.72713,18
501,German,150,male,7411.836116,9
502,German,90,male,46445.2491,27
503,German,122,female,46445.2491,12
504,German,308,female,5414.799138,33
505,German,290,female,46445.2491,12
506,German,87,female,46445.2491,30
507,German,319,male,81993.72713,18
508,German,166,female,46445.2491,21
509,German,365,female,46445.2491,24
510,German,223,male,42330.11754,24
511,German,404,male,65297.51751,36
512,German,119,male,46445.2491,21
513,German,416,female,3659.031312,18
514,German,164,female,46445.2491,15
515,German,36,male,46445.2491,57
516,German,68,female,46445.2491,21
517,German,474,female,6663.295293,21
518,German,272,male,14896.45387,21
519,German,403,female,46445.2491,24
520,German,340,male,46445.2491,15
521,German,325,male,46445.2491,18
522,German,361,female,46445.2491,33
523,German,234,male,50137.66278,12
524,German,206,male,7411.836116,12
525,German,108,female,11584.99538,12
526,German,20,male,46445.2491,27
527,German,221,female,11584.99538,18
528,German,349,female,46445.2491,21
529,German,134,male,6108.510696,15
530,German,449,female,40246.88013,6
531,German,26,male,46445.2491,24
532,German,407,male,46445.2491,24
533,Portuguese,216,male,8717.186278,9
534,Portuguese,65,female,8717.186278,12
535,Portuguese,264,male,8717.186278,9
536,Portuguese,271,male,8717.186278,9
537,Portuguese,91,male,8717.186278,6
538,Portuguese,112,male,8717.186278,9
539,Portuguese,122,female,8717.186278,9
540,Portuguese,328,female,2790.726615,18
541,Portuguese,369,male,23252.05852,12
542,Portuguese,184,female,8717.186278,6
543,Portuguese,113,male,23252.05852,9
544,Portuguese,182,male,8717.186278,6
545,Portuguese,272,male,8717.186278,9
546,Portuguese,90,male,23252.05852,9
547,Portuguese,346,male,8717.186278,9
548,Portuguese,247,male,23252.05852,12
549,Portuguese,162,female,23252.05852,12
550,Portuguese,274,male,2790.726615,3
551,Portuguese,270,male,8717.186278,6
552,Portuguese,169,male,8717.186278,12
553,Portuguese,243,female,8717.186278,6
554,Portuguese,86,male,8717.186278,9
555,Portuguese,342,female,8717.186278,15
556,Portuguese,329,female,8717.186278,15
557,Portuguese,81,female,8717.186278,21
558,Portuguese,275,male,8717.186278,3
559,Portuguese,248,female,8717.186278,6
560,Portuguese,279,female,8717.186278,9
561,Portuguese,230,male,8717.186278,6
562,Portuguese,16,female,8717.186278,24
563,Portuguese,250,male,8717.186278,9
564,Portuguese,15,male,23252.05852,15
565,Portuguese,291,female,8717.186278,15
566,Portuguese,229,female,8717.186278,6
567,Portuguese,205,female,23252.05852,15
568,Portuguese,320,male,23252.05852,12
569,Portuguese,339,female,23252.05852,24
570,Portuguese,232,female,8717.186278,12
571,Portuguese,303,female,8717.186278,12
572,Portuguese,82,female,23252.05852,15
573,Portuguese,101,female,8717.186278,9
574,Portuguese,228,male,2099.599048,15
575,Portuguese,38,female,8717.186278,12
576,Portuguese,307,female,23252.05852,12
577,Portuguese,174,female,8717.186278,12
578,Portuguese,64,female,8717.186278,6
579,Portuguese,123,male,23252.05852,12
580,Portuguese,125,female,8717.186278,3
581,Portuguese,319,female,11584.99538,12
582,Portuguese,192,male,8717.186278,33
583,Portuguese,32,male,8717.186278,15
584,Portuguese,281,male,8717.186278,6
585,Portuguese,263,male,8717.186278,12
586,Portuguese,304,female,8717.186278,9
587,Portuguese,95,male,8717.186278,3
588,Portuguese,6,male,23252.05852,18
589,Portuguese,195,female,8717.186278,6
590,Portuguese,185,female,23252.05852,18
591,Portuguese,109,male,8717.186278,9
592,Portuguese,136,female,23252.05852,9
593,Portuguese,168,female,23252.05852,12
594,Portuguese,352,male,8717.186278,6
595,Portuguese,172,female,8717.186278,18
596,Portuguese,326,female,8717.186278,6
597,Portuguese,143,female,8717.186278,9
598,Portuguese,59,female,8717.186278,12
599,Portuguese,358,male,8717.186278,6
600,Portuguese,211,female,8717.186278,12
601,Portuguese,23,female,8717.186278,15
602,Portuguese,197,female,8717.186278,9
603,Portuguese,132,female,8717.186278,9
604,Portuguese,3,female,8717.186278,12
605,Portuguese,117,female,8717.186278,9
606,Portuguese,203,male,8717.186278,42
607,Portuguese,157,female,8717.186278,15
608,Portuguese,312,female,23252.05852,9
609,Portuguese,68,male,8717.186278,12
610,Portuguese,44,male,23252.05852,15
611,Portuguese,254,female,8717.186278,18
612,Portuguese,241,male,8717.186278,3
613,Portuguese,160,female,8717.186278,6
614,Portuguese,311,female,8717.186278,9
615,Portuguese,116,female,8717.186278,9
616,Portuguese,240,male,8717.186278,9
617,Portuguese,173,male,8717.186278,3
618,Portuguese,127,female,23252.05852,12
619,Portuguese,51,female,23252.05852,12
620,Portuguese,213,male,8717.186278,9
621,Portuguese,214,female,8717.186278,9
622,Portuguese,31,male,8717.186278,6
623,Portuguese,305,female,23252.05852,21
624,Portuguese,54,male,8717.186278,12
625,Portuguese,180,male,8717.186278,15
626,Portuguese,72,female,23252.05852,15
627,Portuguese,111,male,8717.186278,9
628,Portuguese,62,male,23252.05852,21
629,Portuguese,363,female,8717.186278,12
630,Portuguese,17,female,23252.05852,12
631,Portuguese,221,male,8717.186278,6
632,Portuguese,25,female,8717.186278,9
633,Portuguese,85,female,8717.186278,21
634,Portuguese,166,male,8717.186278,3
635,Portuguese,190,male,8717.186278,12
636,Portuguese,354,male,23252.05852,15
637,Portuguese,207,female,8717.186278,24
638,Portuguese,179,male,8717.186278,9
639,Portuguese,48,female,23252.05852,18
640,Portuguese,4,male,8717.186278,12
641,Portuguese,100,female,8717.186278,6
642,Portuguese,165,male,8717.186278,9
643,Portuguese,273,male,8717.186278,9
644,Portuguese,13,female,23252.05852,18
645,Portuguese,266,female,8717.186278,6
646,Portuguese,155,male,8717.186278,6
647,Portuguese,50,female,23252.05852,18
648,Portuguese,309,female,8717.186278,9
649,Portuguese,242,male,23252.05852,9
650,Portuguese,277,male,8717.186278,9
651,Portuguese,153,female,8717.186278,3
652,Portuguese,144,male,8717.186278,6
653,Portuguese,26,female,8717.186278,15
654,Portuguese,297,female,8717.186278,24
655,Portuguese,158,male,8717.186278,9
656,Portuguese,94,female,8717.186278,12
657,Portuguese,47,female,8717.186278,9
658,Portuguese,280,male,8717.186278,3
659,Portuguese,22,female,8717.186278,12
660,Portuguese,130,male,8717.186278,18
661,Portuguese,286,female,8717.186278,9
662,Portuguese,231,female,8717.186278,12
663,Portuguese,9,female,8717.186278,42
664,Portuguese,299,male,8717.186278,18
665,Portuguese,27,male,8717.186278,18
666,Portuguese,217,male,8717.186278,21
667,Portuguese,34,female,8717.186278,9
668,Portuguese,191,female,8717.186278,9
669,Portuguese,18,female,23252.05852,18
670,Portuguese,88,female,23252.05852,12
671,Portuguese,355,male,8717.186278,9
672,Portuguese,322,male,8717.186278,9
673,Portuguese,19,female,23252.05852,18
674,Portuguese,333,male,8717.186278,6
675,Portuguese,366,female,8717.186278,3
676,Portuguese,308,female,23252.05852,15
677,Portuguese,306,male,8717.186278,12
678,Portuguese,220,female,8717.186278,9
679,Portuguese,257,male,23252.05852,12
680,Portuguese,20,female,23252.05852,18
681,Portuguese,49,female,11584.99538,9
682,Portuguese,341,female,8717.186278,9
683,Portuguese,67,female,8717.186278,6
684,Portuguese,163,male,23252.05852,15
685,Portuguese,323,female,8717.186278,12
686,Portuguese,53,female,8717.186278,15
687,Portuguese,12,female,23252.05852,24
688,Portuguese,14,female,23252.05852,9
689,Portuguese,202,male,8717.186278,6
690,Portuguese,212,female,8717.186278,9
691,Portuguese,235,female,23252.05852,15
692,Portuguese,58,female,23252.05852,9
693,Portuguese,365,female,8717.186278,15
694,Portuguese,71,male,8717.186278,12
695,Portuguese,289,female,23252.05852,9
696,Portuguese,10,female,23252.05852,15
697,Portuguese,317,male,8717.186278,9
698,Portuguese,146,female,8717.186278,15
699,Portuguese,170,female,23252.05852,12
700,Portuguese,43,male,8717.186278,12
701,Portuguese,218,female,8717.186278,3
702,Portuguese,21,female,23252.05852,18
703,Portuguese,259,male,8717.186278,12
704,Portuguese,7,female,8717.186278,18
705,Portuguese,57,female,8717.186278,9
706,Portuguese,331,female,8717.186278,3
707,Portuguese,262,female,8717.186278,9
708,Portuguese,105,female,8717.186278,9
709,Portuguese,70,female,23252.05852,9
710,Portuguese,364,female,8717.186278,9
711,Portuguese,199,female,8717.186278,12
712,Portuguese,142,female,6428.676206,24
713,Portuguese,128,male,8717.186278,9
714,Portuguese,256,female,8717.186278,6
715,Portuguese,353,female,23252.05852,18
716,Portuguese,120,female,2790.726615,9
717,Portuguese,321,female,8717.186278,9
718,Portuguese,103,female,23252.05852,15
719,Portuguese,359,female,23252.05852,24
720,Portuguese,79,female,8717.186278,21
721,Portuguese,28,female,23252.05852,18
722,Portuguese,152,female,23252.05852,9
723,Portuguese,5,female,23252.05852,18
724,Portuguese,183,female,12243.81143,18
725,Portuguese,63,female,23252.05852,18
726,Portuguese,161,female,8717.186278,9
727,Portuguese,11,female,8717.186278,21
728,Portuguese,204,male,8717.186278,12
729,Portuguese,121,female,8717.186278,9
730,Portuguese,276,male,8717.186278,6
731,Portuguese,45,female,11584.99538,12
732,Portuguese,294,female,23252.05852,21
733,Portuguese,245,male,8717.186278,6
734,Portuguese,239,female,8717.186278,6
735,Portuguese,124,male,23252.05852,6
736,Portuguese,2,male,8717.186278,30
737,Portuguese,351,female,8717.186278,12
738,Portuguese,338,male,8717.186278,12
739,Portuguese,198,male,8717.186278,9
740,Portuguese,292,female,23252.05852,12
741,Portuguese,314,female,23252.05852,15
742,Portuguese,295,female,23252.05852,12
743,Portuguese,148,male,23252.05852,9
744,Portuguese,282,male,8717.186278,9
745,Portuguese,41,male,8717.186278,9
746,Portuguese,260,female,8717.186278,6
747,Portuguese,290,male,23252.05852,24
748,Portuguese,8,female,23252.05852,21
749,Portuguese,284,male,8717.186278,6
750,Portuguese,285,female,8717.186278,12
751,Portuguese,35,male,23252.05852,18
752,Portuguese,78,female,8717.186278,12
753,Portuguese,350,female,65297.51751,9
754,Portuguese,227,female,8717.186278,12
755,Portuguese,313,female,23252.05852,24
756,Portuguese,196,female,8717.186278,9
757,Portuguese,269,male,8717.186278,9
758,Portuguese,255,male,8717.186278,9
759,Portuguese,325,female,8717.186278,6
760,Portuguese,335,female,23252.05852,18
761,Portuguese,370,female,8717.186278,3
762,Portuguese,42,female,8717.186278,15
763,Portuguese,194,female,23252.05852,12
764,Portuguese,223,male,8717.186278,12
765,Portuguese,75,male,23252.05852,18
766,Portuguese,102,male,23252.05852,9
767,Portuguese,171,male,23252.05852,9
768,Portuguese,327,female,8717.186278,9
769,Portuguese,336,female,23252.05852,21
770,Portuguese,151,female,8717.186278,12
771,Portuguese,141,male,8717.186278,9
772,Portuguese,56,female,8717.186278,6
773,Portuguese,175,female,8717.186278,12
774,Portuguese,77,male,8717.186278,12
775,Portuguese,93,male,23252.05852,18
776,Portuguese,150,female,23252.05852,15
777,Portuguese,267,male,8717.186278,6
778,Portuguese,188,male,23252.05852,24
779,Portuguese,189,female,65297.51751,9
780,Portuguese,208,male,8717.186278,6
781,Portuguese,340,female,23252.05852,12
782,Portuguese,233,female,8717.186278,12
783,Portuguese,349,female,8717.186278,6
784,Portuguese,131,female,8717.186278,15
785,Portuguese,368,male,8717.186278,6
786,Portuguese,315,female,23252.05852,15
787,Portuguese,268,male,23252.05852,9
788,Portuguese,356,female,8717.186278,18
789,Portuguese,186,female,23252.05852,12
790,Portuguese,159,female,8717.186278,9
791,Portuguese,337,male,8717.186278,9
792,Portuguese,52,female,23252.05852,9
793,Portuguese,60,female,8717.186278,12
794,Portuguese,33,male,8717.186278,12
795,Portuguese,61,female,8717.186278,6
796,Portuguese,74,male,8717.186278,12
797,Portuguese,293,female,8717.186278,18
798,Portuguese,261,female,23252.05852,18
